first image, second image, featureCountCombined, trueFeatureCountCombined, Fgt: trueSampsonErr, Fgt: trueErrorStdDev, Fgt: trueRootSampsonErr, Fgt: trueRootErrorStdDev, refined F: inlierCountCombined, refined F: trueInlierCountCombined, refined F: sampsonErrCombined, refined F: trueSampsonErr, refined F: trueSampsonErrStdDev, refined F: trueRootSampsonErr, refined F: trueRootSampsonErrStdDev, F_Points: featureCountGood, F_Points: trueFeatureCountGood, F_Points: featureCountComplete, F_Points: trueFeatureCountComplete, F_Points: inlierCountOwnGood, F_Points: trueInlierCountOwnGood, F_Points: inlierCountOwnComplete, F_Points: trueInlierCountOwnComplete, F_Points: inlierCountCombined, F_Points: trueInlierCountCombined, F_Points: sampsonErrOwn, F_Points: sampsonErrComplete, F_Points: sampsonErrCombined, F_Points: sampsonErrStdDevCombined, F_Points: trueSampsonErr, F_Points: trueSampsonErrStdDev, F_Points: trueRootSampsonErr, F_Points: trueRootSampsonErrStdDev, F_Points: quality, H_Lines: featureCountGood, H_Lines: trueFeatureCountGood, H_Lines: featureCountComplete, H_Lines: trueFeatureCountComplete, H_Lines: inlierCountOwnGood, H_Lines: trueInlierCountOwnGood, H_Lines: inlierCountOwnComplete, H_Lines: trueInlierCountOwnComplete, H_Lines: inlierCountCombined, H_Lines: trueInlierCountCombined, H_Lines: sampsonErrOwn, H_Lines: sampsonErrComplete, H_Lines: sampsonErrCombined, H_Lines: sampsonErrStdDevCombined, H_Lines: trueSampsonErr, H_Lines: trueSampsonErrStdDev, H_Lines: trueRootSampsonErr, H_Lines: trueRootSampsonErrStdDev, H_Lines: quality, H_Points: featureCountGood, H_Points: trueFeatureCountGood, H_Points: featureCountComplete, H_Points: trueFeatureCountComplete, H_Points: inlierCountOwnGood, H_Points: trueInlierCountOwnGood, H_Points: inlierCountOwnComplete, H_Points: trueInlierCountOwnComplete, H_Points: inlierCountCombined, H_Points: trueInlierCountCombined, H_Points: sampsonErrOwn, H_Points: sampsonErrComplete, H_Points: sampsonErrCombined, H_Points: sampsonErrStdDevCombined, H_Points: trueSampsonErr, H_Points: trueSampsonErrStdDev, H_Points: trueRootSampsonErr, H_Points: trueRootSampsonErrStdDev, H_Points: quality, time (min)
/home/johannes/MultipleCueEstimation/Datasets/castle-P30/0025.png,/home/johannes/MultipleCueEstimation/Datasets/castle-P30/0026.png,3283,3085,0.706498,0.706498,0.561004,0.561004,3194,3072,17.5133,0.640818,3.67303,0.521729,3.67496,632,451,4391,2262,471,430,2132,1985,3097,2956,1.44045,36924.9,18.9934,233.76,2.0235,4.74259,0.98257,4.85551,1,471,-1,4852,-1,284,267,688,658,1943,1923,17.3831,-1,1349.88,10963.7,516.364,2138.82,10.1676,2197.93,0.503754,632,450,4391,2238,148,148,1414,707,2436,2422,4.3606,39776.6,93.8596,1247.04,17.4504,60.1714,2.34932,62.038,0.668764,11.3833
/home/johannes/MultipleCueEstimation/Datasets/castle-P30/0025.png,/home/johannes/MultipleCueEstimation/Datasets/castle-P30/0026.png,3322,3152,0.761916,0.761916,0.609644,0.609644,3282,3139,0.895567,0.614386,3.39861,0.509239,3.40023,632,451,4391,2262,471,430,2132,1985,3215,3046,1.44045,36924.9,1.92014,4.66151,1.89603,4.62018,0.96892,4.71231,1,471,-1,4852,-1,296,296,728,713,2826,2704,0.444285,-1,6.78509,44.7555,5.21037,29.1681,1.22181,29.4396,0.758494,632,451,4391,2250,203,203,1232,615,2028,2000,201.012,29752.1,3292.36,17778,1364.27,5625.41,15.8984,5784.8,0.503744,12.8167
/home/johannes/MultipleCueEstimation/Datasets/castle-P30/0025.png,/home/johannes/MultipleCueEstimation/Datasets/castle-P30/0026.png,3411,3178,0.649355,0.649355,0.51341,0.51341,3292,3171,198.453,0.523677,3.51977,0.437688,3.52082,632,451,4391,2262,471,430,2132,1985,3146,3005,1.44045,36924.9,206.05,2385.13,2.61315,7.50277,1.06044,7.66181,1,471,-1,4852,-1,290,265,730,685,1843,1764,1.74417,-1,2612.18,20740.2,1176.87,3107.43,17.4904,3316.73,0.483697,632,451,4391,2252,199,197,1408,696,1782,1756,42.4396,37256,991.744,10131.6,394.339,1013.14,10.7171,1083.36,0.494182,7.78333
/home/johannes/MultipleCueEstimation/Datasets/castle-P30/0025.png,/home/johannes/MultipleCueEstimation/Datasets/castle-P30/0026.png,3210,3015,0.76435,0.76435,0.603512,0.603512,3133,3008,112.777,0.513207,3.26665,0.452054,3.26722,632,451,4391,2262,471,430,2132,1985,3051,2910,1.44045,36924.9,119.98,1832.04,1.82091,4.48449,0.895246,4.57906,1,471,-1,4852,-1,314,290,604,574,1526,1491,0.480824,-1,5770.99,34581.6,2990.44,9449.74,28.8522,9903.11,0.403588,632,450,4391,2239,186,183,1148,569,953,942,83.613,48555.8,3974.29,15341,2632.93,9575.01,27.9155,9923.16,0.255651,8.83333
/home/johannes/MultipleCueEstimation/Datasets/castle-P30/0025.png,/home/johannes/MultipleCueEstimation/Datasets/castle-P30/0026.png,3378,3172,0.678735,0.678735,0.528822,0.528822,3290,3162,18.4914,0.548354,3.49641,0.453106,3.49771,632,451,4391,2262,471,430,2132,1985,3192,3046,1.44045,36924.9,19.5739,287.189,2.14959,5.31359,1.01462,5.43349,1,471,-1,4852,-1,284,270,742,705,1871,1862,25.5896,-1,2813.28,18298,1325.12,4020.64,17.7736,4227.91,0.469406,632,451,4391,2236,207,206,1360,679,2100,2091,9.36292,59813.2,1348.18,6007.94,1086.91,4648.34,14.4939,4770.48,0.528259,12.5667
/home/johannes/MultipleCueEstimation/Datasets/castle-P30/0025.png,/home/johannes/MultipleCueEstimation/Datasets/castle-P30/0026.png,3149,2928,0.685578,0.685578,0.532494,0.532494,3035,2914,3297.28,0.586518,3.81167,0.483011,3.81308,632,451,4391,2262,471,430,2132,1985,2962,2820,1.44045,36924.9,3433.96,85968.6,1.85278,4.1002,0.964664,4.19531,0.998682,471,-1,4852,-1,278,258,582,542,1061,1060,31.2648,-1,18923.2,108477,11630.3,33154.6,57.4458,35117,0.32275,632,451,4391,2259,198,197,1198,596,912,911,20.7136,65722.6,6594.44,29208.9,4100.67,13220.4,33.6575,13832,0.351764,10.6667
/home/johannes/MultipleCueEstimation/Datasets/castle-P30/0025.png,/home/johannes/MultipleCueEstimation/Datasets/castle-P30/0026.png,3277,3036,0.717643,0.717643,0.566461,0.566461,3146,3026,137.906,0.589804,3.83789,0.483213,3.83937,632,451,4391,2262,471,430,2132,1985,3054,2913,1.44045,36924.9,147.825,900.393,1.92929,5.3163,0.930051,5.40943,0.998128,471,-1,4852,-1,282,270,658,604,1358,1356,281.198,-1,6699.43,33383.3,3905.5,10301.4,31.9135,11005.8,0.359437,632,451,4391,2252,169,164,1156,572,1889,1880,36.0601,37853.6,146.439,1016.33,25.7472,55.176,3.33502,59.5555,0.695208,11.0167
/home/johannes/MultipleCueEstimation/Datasets/castle-P30/0025.png,/home/johannes/MultipleCueEstimation/Datasets/castle-P30/0026.png,3686,3434,0.609044,0.609044,0.50641,0.50641,3547,3426,9.60896,0.496171,3.31112,0.425914,3.31187,632,451,4391,2262,471,430,2132,1985,3436,3295,1.44045,36924.9,11.3786,66.1013,2.2403,6.93849,1.00297,7.04798,1,471,-1,4852,-1,300,277,958,899,2569,2563,13.9879,-1,65.633,898.483,19.1782,163.769,2.03269,164.664,0.631694,632,450,4391,2251,198,196,1288,642,2156,2144,75.9484,30008.7,1213.43,9071.94,599.624,3370.3,11.0999,3421.32,0.502863,11.7333
/home/johannes/MultipleCueEstimation/Datasets/castle-P30/0025.png,/home/johannes/MultipleCueEstimation/Datasets/castle-P30/0026.png,3493,3182,0.674197,0.674197,0.532587,0.532587,3285,3165,166.903,0.611965,3.78025,0.495931,3.78204,632,451,4391,2262,471,430,2132,1985,3181,3038,1.44045,36924.9,164.13,1193.71,1.94324,4.21783,0.967093,4.32935,1,471,-1,4852,-1,298,274,838,742,1690,1682,251.896,-1,15305.5,96226.6,9540.19,29752.6,47.4337,31230.7,0.42634,632,451,4391,2251,184,184,1164,582,1947,1934,67.1689,29571.7,1244.37,9268.37,570.569,3152.3,11.1746,3201.56,0.515264,12.4667
/home/johannes/MultipleCueEstimation/Datasets/castle-P30/0026.png,/home/johannes/MultipleCueEstimation/Datasets/castle-P30/0027.png,2633,2500,0.340674,0.340674,0.375115,0.375115,2506,2498,21.9102,0.328097,0.932551,0.355054,0.932941,545,271,4016,1481,251,250,1244,1221,2321,2298,1.41859,26019.9,23.9806,299.477,2.62596,5.38737,1.13268,5.59057,1,523,-1,4650,-1,292,277,814,763,2119,2113,17.0195,-1,333.942,2166.83,248.981,1462.59,4.56977,1482.88,0.743526,545,270,4016,1488,158,156,1580,776,2188,2155,0.893953,26591.3,82.0157,679.726,33.2357,306.041,2.15514,307.616,0.811893,7.83333
/home/johannes/MultipleCueEstimation/Datasets/castle-P30/0026.png,/home/johannes/MultipleCueEstimation/Datasets/castle-P30/0027.png,2346,2089,0.629132,0.629132,0.540562,0.540562,2033,2010,181.238,3.19809,28.048,0.833233,28.1476,545,271,4016,1481,251,250,1244,1221,2024,1979,1.41859,26019.9,191.345,1116.12,1.93368,3.207,1.01594,3.33579,0.975038,523,-1,4650,-1,234,183,624,503,1667,1612,118.46,-1,433.767,3717.44,263.288,1400.05,6.15236,1423.48,0.735252,545,270,4016,1489,161,159,1280,638,1976,1927,6.43105,25062.7,167.672,966.542,5.90252,34.2601,1.28855,34.5695,0.981066,12.7833
/home/johannes/MultipleCueEstimation/Datasets/castle-P30/0026.png,/home/johannes/MultipleCueEstimation/Datasets/castle-P30/0027.png,2459,2322,0.543457,0.543457,0.482891,0.482891,2328,2317,6.54897,0.511693,1.1638,0.491308,1.16398,545,271,4016,1481,251,250,1244,1221,2113,2090,1.41859,26019.9,8.32894,35.9374,3.06183,5.37987,1.32614,5.65305,1,523,-1,4650,-1,270,250,684,624,1845,1836,29.7977,-1,469.689,4720.44,253.674,3105.6,4.64717,3115.57,0.700693,545,270,4016,1479,152,149,1344,669,2087,2076,6.52259,26589,19.2535,133.881,8.54932,62.0565,1.31046,62.4774,0.875461,10.1667
/home/johannes/MultipleCueEstimation/Datasets/castle-P30/0026.png,/home/johannes/MultipleCueEstimation/Datasets/castle-P30/0027.png,2706,2526,0.424948,0.424948,0.41843,0.41843,2535,2521,10.6415,0.431831,1.02731,0.448741,1.02745,545,271,4016,1481,251,250,1244,1221,2279,2247,1.41859,26019.9,14.0663,61.9707,4.25404,8.38243,1.52302,8.81627,1,523,-1,4650,-1,256,230,812,729,2160,2149,5.43792,-1,522.979,6067.47,283.879,3908.15,4.43744,3918.13,0.762103,545,270,4016,1482,139,138,1300,649,2180,2173,85.384,32628.8,227.211,2630.24,119.239,1498.64,3.17955,1503.13,0.776124,8.78333
/home/johannes/MultipleCueEstimation/Datasets/castle-P30/0026.png,/home/johannes/MultipleCueEstimation/Datasets/castle-P30/0027.png,2601,1853,0.927175,0.927175,0.651981,0.651981,1851,1849,73.3134,0.94182,1.78508,0.668252,1.80593,545,271,4016,1481,251,250,1244,1221,1660,1624,1.41859,26019.9,75.1534,1359.33,3.25446,5.07817,1.35034,5.4236,1,523,-1,4650,-1,336,150,722,324,1182,630,19.7091,-1,790.889,5094.21,763.504,2800.13,14.2268,2898.7,0.588001,545,270,4016,1479,132,131,1528,763,933,875,1762.56,111762,2675.03,26351.4,2037.07,12059.5,19.2255,12227.2,0.454452,7.48333
/home/johannes/MultipleCueEstimation/Datasets/castle-P30/0026.png,/home/johannes/MultipleCueEstimation/Datasets/castle-P30/0027.png,2991,2922,0.344472,0.344472,0.396204,0.396204,2907,2896,5.73618,0.47683,2.07845,0.373165,2.08104,545,271,4016,1481,251,250,1244,1221,2661,2635,1.41859,26019.9,7.98714,97.5315,3.66524,9.81179,1.23233,10.109,0.927033,523,-1,4650,-1,356,347,1042,1018,2546,2543,5.76423,-1,61.3954,622.014,33.7147,417.606,1.72815,418.83,0.737565,545,270,4016,1476,145,144,1624,811,2847,2844,0.4609,26641.9,7.15459,111.182,1.42186,10.7871,0.701949,10.8111,0.999755,5.03333
/home/johannes/MultipleCueEstimation/Datasets/castle-P30/0026.png,/home/johannes/MultipleCueEstimation/Datasets/castle-P30/0027.png,2383,2258,0.600321,0.600321,0.528291,0.528291,2275,2253,40.3605,0.577342,3.13597,0.494434,3.13707,545,271,4016,1481,251,250,1244,1221,2156,2117,1.41859,26019.9,41.7894,303.85,2.73969,8.55224,1.1275,8.70294,0.970903,523,-1,4650,-1,254,240,630,578,1702,1676,35.8664,-1,895.528,9613.62,506.713,6756.18,7.02194,6774.64,0.629361,545,270,4016,1470,161,161,1756,876,2189,2184,0.800491,26731.9,38.2516,279,1.44018,3.1863,0.833784,3.24351,1,8.41667
/home/johannes/MultipleCueEstimation/Datasets/castle-P30/0026.png,/home/johannes/MultipleCueEstimation/Datasets/castle-P30/0027.png,3241,3213,0.311309,0.311309,0.39982,0.39982,3214,3204,1.30837,0.28777,0.904948,0.361037,0.90791,545,271,4016,1481,251,250,1244,1221,2973,2950,1.41859,26019.9,3.54773,21.6237,2.72692,5.51116,1.20183,5.71835,0.868522,523,-1,4650,-1,312,312,1214,1214,3169,3163,0.631818,-1,2.08853,23.7946,1.04479,2.63205,0.613237,2.6672,0.999818,545,270,4016,1476,142,137,1340,665,2294,2291,55.3926,31413.3,311.218,3135.32,186.59,2016.86,5.5736,2024.97,0.579307,5.3
/home/johannes/MultipleCueEstimation/Datasets/castle-P30/0026.png,/home/johannes/MultipleCueEstimation/Datasets/castle-P30/0027.png,2567,2007,0.796864,0.796864,0.592701,0.592701,2224,1939,30.7837,1.35325,2.78862,0.797823,2.84342,545,271,4016,1481,251,250,1244,1221,2010,1827,1.41859,26019.9,31.6705,515.246,2.81584,4.97724,1.22377,5.22579,0.990672,523,-1,4650,-1,314,177,722,428,2031,1585,14.7005,-1,44.894,238.46,37.0586,197.87,2.47325,200.872,0.941208,545,270,4016,1486,138,134,1298,643,1173,1172,794.794,54970.2,1975.28,19334.1,1022.13,10667.5,11.2898,10715.3,0.464341,10.7
/home/johannes/MultipleCueEstimation/Datasets/castle-P30/0026.png,/home/johannes/MultipleCueEstimation/Datasets/castle-P30/0027.png,2450,1779,1.07483,1.07483,0.713212,0.713212,1775,1766,31.38,1.06848,1.8923,0.736619,1.92119,545,271,4016,1481,251,250,1244,1221,1685,1615,1.41859,26019.9,30.7226,226.828,3.15243,7.40965,1.23547,7.65374,1,523,-1,4650,-1,294,143,636,290,1675,1043,0.92425,-1,79.1129,596.217,70.4557,437.842,4.59457,442.771,0.871937,545,269,4016,1482,147,145,1286,639,1500,1225,102.371,34057.1,359.974,2582.19,284.507,988.514,7.48315,1026.62,0.727955,7.01667
/home/johannes/MultipleCueEstimation/Datasets/castle-P30/0004.png,/home/johannes/MultipleCueEstimation/Datasets/castle-P30/0006.png,3482,3350,0.647495,0.647495,0.538461,0.538461,3361,3345,1.72596,0.560782,1.18768,0.504287,1.18903,403,205,6296,2190,204,204,2175,2147,3384,3343,0.682117,48510.1,1.64825,6.52747,0.800653,1.36326,0.68378,1.36826,1,330,-1,7924,-1,148,145,840,786,2298,2190,3.66198,-1,10.2408,23.3878,10.0094,20.1069,2.16871,21.5819,0.574861,403,205,6296,2178,125,125,2014,1007,1626,1586,49.5499,48780.6,41.7321,73.8403,41.5083,73.7543,4.62434,82.4653,0.39169,12.3333
/home/johannes/MultipleCueEstimation/Datasets/castle-P30/0004.png,/home/johannes/MultipleCueEstimation/Datasets/castle-P30/0006.png,3778,3639,0.695431,0.695431,0.591948,0.591948,3669,3630,1.23835,0.584689,1.39213,0.53335,1.39308,403,205,6296,2190,204,204,2175,2147,3645,3603,0.682117,48510.1,1.646,4.56059,0.990325,1.65557,0.773436,1.66972,1,330,-1,7924,-1,192,182,980,921,2335,2260,3.98773,-1,7.38264,19.6013,6.84894,11.7715,1.83297,12.7959,0.556426,403,205,6296,2184,125,125,1904,952,2741,2688,3.70053,47597.8,11.0962,25.0952,10.7054,22.7038,2.1769,24.2532,0.630362,16.2
/home/johannes/MultipleCueEstimation/Datasets/castle-P30/0004.png,/home/johannes/MultipleCueEstimation/Datasets/castle-P30/0006.png,4065,3864,0.550493,0.550493,0.485485,0.485485,3905,3859,8.14405,0.434054,1.07591,0.448215,1.076,403,205,6296,2190,204,204,2175,2147,3894,3862,0.682117,48510.1,8.36391,60.2229,0.632691,1.19806,0.604761,1.19838,1,330,-1,7924,-1,172,140,1214,1127,2779,2708,5.99308,-1,705.922,3741.11,592.574,2841.24,10.0065,2900.36,0.572187,403,205,6296,2190,76,75,628,306,2678,2630,6.16715,46923.8,476.421,6184.53,259.042,1397.54,7.11864,1420.07,0.552605,13.05
/home/johannes/MultipleCueEstimation/Datasets/castle-P30/0004.png,/home/johannes/MultipleCueEstimation/Datasets/castle-P30/0006.png,3867,3677,0.552252,0.552252,0.515545,0.515545,3685,3676,42.9478,0.47816,1.03952,0.486257,1.03955,403,205,6296,2190,204,204,2175,2147,3702,3668,0.682117,48510.1,43.4567,557.976,0.767677,1.19493,0.705423,1.19655,1,330,-1,7924,-1,140,124,1030,945,2353,2295,13.534,-1,1209.78,14605,892.128,8821.68,12.9022,8865.4,0.514713,403,205,6296,2188,114,114,1762,881,782,762,12781.6,239203,36772.2,70446.5,35717.3,41676.8,147.007,54795.5,0.168904,19.15
/home/johannes/MultipleCueEstimation/Datasets/castle-P30/0004.png,/home/johannes/MultipleCueEstimation/Datasets/castle-P30/0006.png,3589,3409,0.711139,0.711139,0.588494,0.588494,3441,3407,7.05655,0.622264,1.18815,0.565891,1.18948,403,205,6296,2190,204,204,2175,2147,3450,3409,0.682117,48510.1,7.15059,52.2457,0.845372,1.3055,0.715872,1.31191,1,330,-1,7924,-1,156,118,892,813,2607,2572,7.79633,-1,37.9631,142.596,31.0349,114.776,2.68681,118.226,0.641643,403,205,6296,2186,104,103,2130,1063,3270,3253,1.0366,49711.8,11.6409,88.6478,2.52614,9.31629,1.07048,9.42936,0.880531,15.2167
/home/johannes/MultipleCueEstimation/Datasets/castle-P30/0004.png,/home/johannes/MultipleCueEstimation/Datasets/castle-P30/0006.png,4508,4374,0.370271,0.370271,0.43295,0.43295,4390,4372,48.0352,0.319554,0.923501,0.363425,0.924542,403,205,6296,2190,204,204,2175,2147,4402,4373,0.682117,48510.1,48.2415,698.36,0.642959,0.935054,0.670363,0.935455,1,330,-1,7924,-1,186,180,1386,1331,3366,3363,87.876,-1,1212.48,5401.77,1121.19,5164.12,11.8387,5281.96,0.618701,403,205,6296,2181,109,109,1786,892,1323,1318,242.112,45824.3,349.866,1101.28,242.35,524.212,10.3951,573.249,0.268744,8.2
/home/johannes/MultipleCueEstimation/Datasets/castle-P30/0004.png,/home/johannes/MultipleCueEstimation/Datasets/castle-P30/0006.png,4344,4163,0.584856,0.584856,0.555587,0.555587,4182,4144,5.23416,0.386844,1.19943,0.392244,1.19944,403,205,6296,2190,204,204,2175,2147,4190,4162,0.682117,48510.1,5.82326,50.838,0.843794,1.34621,0.704582,1.35339,0.999956,330,-1,7924,-1,166,137,1336,1258,3030,2992,39.5438,-1,425.248,3440.78,331.339,1430.49,8.4604,1466.48,0.580128,403,205,6296,2176,115,115,2494,1245,4085,4045,1.87719,49264.9,7.13389,49.7057,1.73705,5.68988,0.927354,5.74722,0.943322,13.6333
/home/johannes/MultipleCueEstimation/Datasets/castle-P30/0004.png,/home/johannes/MultipleCueEstimation/Datasets/castle-P30/0006.png,3745,3583,0.567797,0.567797,0.5178,0.5178,3628,3578,30.7585,0.464938,1.08607,0.455359,1.08611,403,205,6296,2190,204,204,2175,2147,3612,3582,0.682117,48510.1,30.8873,335.984,0.56867,1.16248,0.542592,1.16277,1,330,-1,7924,-1,156,139,1016,949,2595,2536,19.6544,-1,333.629,2704.8,264.663,1294.9,7.38548,1320.22,0.592331,403,205,6296,2191,71,70,676,336,1375,1336,28.08,109772,1543.79,18052.1,709.621,7299.45,13.9793,7332.53,0.307963,12.5333
/home/johannes/MultipleCueEstimation/Datasets/castle-P30/0004.png,/home/johannes/MultipleCueEstimation/Datasets/castle-P30/0006.png,5349,5169,0.310492,0.310492,0.410582,0.410582,5175,5166,26.0861,0.245868,0.79959,0.307397,0.801954,403,205,6296,2190,204,204,2175,2147,5192,5164,0.682117,48510.1,26.7301,337.492,0.553203,0.946,0.598448,0.947082,1,330,-1,7924,-1,174,158,1924,1844,4126,4081,16.4749,-1,766.876,7723.99,501.939,2589.42,8.71119,2635.99,0.641523,403,205,6296,2184,96,95,1620,809,1174,1157,67.7529,51751.6,355.427,457.529,344.033,342.703,15.1089,475.034,0.197016,9.63333
/home/johannes/MultipleCueEstimation/Datasets/castle-P30/0004.png,/home/johannes/MultipleCueEstimation/Datasets/castle-P30/0006.png,4382,4236,0.476228,0.476228,0.49197,0.49197,4247,4233,6.49486,0.360307,0.974515,0.409702,0.975766,403,205,6296,2190,204,204,2175,2147,4272,4232,0.682117,48510.1,6.91877,114.048,0.719571,1.07944,0.681008,1.08012,0.999994,330,-1,7924,-1,198,173,1318,1255,3222,3177,2.20191,-1,181.306,2366.01,107.941,742.279,3.93638,749.531,0.609879,403,205,6296,2181,102,102,1998,998,3602,3574,6.17252,48742.1,10.6072,113.731,4.55849,8.41808,1.52321,8.9487,0.805376,14.3333
/home/johannes/MultipleCueEstimation/Datasets/castle-P30/0016.png,/home/johannes/MultipleCueEstimation/Datasets/castle-P30/0018.png,252,202,0.586016,0.586016,0.504959,0.504959,241,196,1.68862,1.3586,2.47275,0.818511,2.53133,100,52,3206,363,56,47,275,223,252,202,1.81915,97049.3,1.8293,2.27769,1.62829,2.06785,0.999312,2.16185,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.7
/home/johannes/MultipleCueEstimation/Datasets/castle-P30/0016.png,/home/johannes/MultipleCueEstimation/Datasets/castle-P30/0018.png,257,205,0.59155,0.59155,0.509364,0.509364,240,194,3.83555,3.23243,18.6099,0.94541,18.7506,100,52,3206,363,56,47,275,223,253,203,1.81915,97049.3,4.54359,24.2988,4.16609,25.7867,1.14555,25.9639,1,,,,,,,,,,,,,,,,,,,,100,52,3206,363,29,28,154,75,176,168,2.39855,115695,340.716,2358.05,17.3681,49.8495,2.11596,52.1415,0.558093,2.8
/home/johannes/MultipleCueEstimation/Datasets/castle-P30/0016.png,/home/johannes/MultipleCueEstimation/Datasets/castle-P30/0018.png,558,475,0.446609,0.446609,0.434404,0.434404,504,452,32.8185,1.69471,6.55714,0.661374,6.63823,100,52,3206,363,56,47,275,223,517,458,1.81915,97049.3,40.8881,327.486,3.1682,12.5763,1.0677,12.7509,1,88,-1,5278,-1,66,58,184,166,434,426,106.537,-1,238.524,1633.44,9.23461,35.7391,1.08689,36.658,0.704842,,,,,,,,,,,,,,,,,,,,3.56667
/home/johannes/MultipleCueEstimation/Datasets/castle-P30/0016.png,/home/johannes/MultipleCueEstimation/Datasets/castle-P30/0018.png,260,210,0.575461,0.575461,0.502806,0.502806,242,197,6.0582,6.78088,31.4726,1.20533,31.965,100,52,3206,363,56,47,275,223,253,203,1.81915,97049.3,8.75156,45.4844,10.2064,50.5053,1.48376,51.2566,1,,,,,,,,,,,,,,,,,,,,100,52,3206,363,30,30,116,58,56,54,364.218,1.29811e+06,70309.1,447052,438.851,890.992,14.0937,987.496,0.176747,2.76667
/home/johannes/MultipleCueEstimation/Datasets/castle-P30/0016.png,/home/johannes/MultipleCueEstimation/Datasets/castle-P30/0018.png,252,202,0.586016,0.586016,0.504959,0.504959,241,196,1.68862,1.3586,2.47275,0.818511,2.53133,100,52,3206,363,56,47,275,223,252,202,1.81915,97049.3,1.8293,2.27769,1.62829,2.06785,0.999312,2.16185,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.68333
/home/johannes/MultipleCueEstimation/Datasets/castle-P30/0016.png,/home/johannes/MultipleCueEstimation/Datasets/castle-P30/0018.png,252,202,0.586016,0.586016,0.504959,0.504959,241,196,1.68862,1.3586,2.47275,0.818511,2.53133,100,52,3206,363,56,47,275,223,252,202,1.81915,97049.3,1.8293,2.27769,1.62829,2.06785,0.999312,2.16185,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.6
/home/johannes/MultipleCueEstimation/Datasets/castle-P30/0016.png,/home/johannes/MultipleCueEstimation/Datasets/castle-P30/0018.png,252,202,0.586016,0.586016,0.504959,0.504959,241,196,1.68862,1.3586,2.47275,0.818511,2.53133,100,52,3206,363,56,47,275,223,252,202,1.81915,97049.3,1.8293,2.27769,1.62829,2.06785,0.999312,2.16185,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.7
/home/johannes/MultipleCueEstimation/Datasets/castle-P30/0016.png,/home/johannes/MultipleCueEstimation/Datasets/castle-P30/0018.png,252,202,0.586016,0.586016,0.504959,0.504959,241,196,1.68862,1.3586,2.47275,0.818511,2.53133,100,52,3206,363,56,47,275,223,252,202,1.81915,97049.3,1.8293,2.27769,1.62829,2.06785,0.999312,2.16185,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.73333
/home/johannes/MultipleCueEstimation/Datasets/castle-P30/0016.png,/home/johannes/MultipleCueEstimation/Datasets/castle-P30/0018.png,465,383,1.07609,1.07609,0.722218,0.722218,423,366,195.039,1.17912,3.56866,0.617815,3.61265,100,52,3206,363,56,47,275,223,447,383,1.81915,97049.3,191.795,2066.82,1.30696,1.86322,0.853137,1.91784,1,88,-1,5278,-1,54,42,118,102,210,192,3.53228,-1,30958.7,256267,425.791,723.659,12.6992,833.531,0.376341,,,,,,,,,,,,,,,,,,,,3.26667
/home/johannes/MultipleCueEstimation/Datasets/castle-P30/0016.png,/home/johannes/MultipleCueEstimation/Datasets/castle-P30/0018.png,260,206,0.581586,0.581586,0.503733,0.503733,241,196,20.1171,5.61929,30.5271,1.09096,30.8628,100,52,3206,363,56,47,275,223,252,202,1.81915,97049.3,23.1143,223.546,8.90754,52.0129,1.35648,52.5608,1,,,,,,,,,,,,,,,,,,,,100,52,3206,358,31,28,186,89,112,112,1890.38,783033,40464,263365,534.331,1337.29,11.6699,1436.26,0.354962,2.78333
/home/johannes/MultipleCueEstimation/Datasets/castle-P30/0005.png,/home/johannes/MultipleCueEstimation/Datasets/castle-P30/0007.png,3278,3008,0.569038,0.569038,0.477978,0.477978,3186,3001,95.1214,0.398876,1.44094,0.360949,1.44144,227,71,6420,1718,119,63,1697,1457,3010,2780,1.49907,61248.2,97.9105,1111.4,2.5494,5.26415,1.12173,5.45437,1,266,-1,7573,-1,146,133,906,883,1754,1754,2437.5,-1,22594.4,109042,7890.03,39790.1,33.0498,40558.6,0.466134,,,,,,,,,,,,,,,,,,,,10.85
/home/johannes/MultipleCueEstimation/Datasets/castle-P30/0005.png,/home/johannes/MultipleCueEstimation/Datasets/castle-P30/0007.png,3905,3634,0.417114,0.417114,0.350382,0.350382,3815,3628,22.7049,0.297151,0.995539,0.284921,0.995614,227,71,6420,1718,119,63,1697,1457,3606,3370,1.49907,61248.2,22.7963,1044.36,2.38911,5.12945,1.05757,5.2995,1,266,-1,7573,-1,138,128,1296,1276,3281,3266,120.579,-1,340.168,2540.15,79.2161,484.74,2.33498,490.801,0.740642,228,71,6420,1684,28,24,612,302,2437,2424,86.8196,145184,7272.64,37844,2554.81,15107.7,13.7054,15319.9,0.540256,13.6
